"","query","post_id","weight","n","type","xyz"
"404","720575940634787246","720575940630609747",7,1,NA,NA
"405","720575940634787246","720575940634911972",7,1,NA,NA
"406","720575940634787246","720575940635939903",7,1,NA,NA
"407","720575940634787246","720575940636703046",7,1,"LHPD2c7","(107266.9, 33242.65, 3277)"
"408","720575940619141814","720575940410842751",7,1,NA,NA
"409","720575940619141814","720575940425383609",7,1,NA,NA
"410","720575940619141814","720575940551796285",7,1,NA,NA
"411","720575940619141814","720575940574738604",7,1,NA,NA
"412","720575940619141814","720575940578098878",7,1,NA,NA
"413","720575940619141814","720575940579302473",7,1,NA,NA
"414","720575940619141814","720575940588174513",7,1,NA,NA
"415","720575940619141814","720575940600828084",7,1,NA,NA
"416","720575940619141814","720575940603602976",7,1,NA,NA
"417","720575940619141814","720575940609978866",7,1,NA,NA
"418","720575940619141814","720575940610332857",7,1,NA,NA
"419","720575940619141814","720575940614177565",7,1,NA,NA
"420","720575940619141814","720575940614246173",7,1,NA,NA
"421","720575940619141814","720575940614697876",7,1,NA,NA
"422","720575940619141814","720575940614866235",7,1,NA,NA
"423","720575940619141814","720575940624651919",7,1,NA,NA
"424","720575940619141814","720575940624653455",7,1,NA,NA
"425","720575940619141814","720575940626082972",7,1,NA,NA
"426","720575940619141814","720575940626972827",7,1,NA,NA
"427","720575940619141814","720575940628854368",7,1,NA,NA
"428","720575940619141814","720575940630278496",7,1,NA,NA
"429","720575940619141814","720575940632539488",7,1,NA,NA
"430","720575940619141814","720575940635793471",7,1,NA,NA
"431","720575940619141814","720575940638111989",7,1,NA,NA
"432","720575940619141814","720575940638822856",7,1,NA,NA
"433","720575940617683505","720575940403448612",7,1,NA,NA
"434","720575940617683505","720575940444094179",7,1,NA,NA
"435","720575940617683505","720575940475687274",7,1,NA,NA
"436","720575940617683505","720575940529139385",7,1,NA,NA
"437","720575940617683505","720575940576007833",7,1,NA,NA
"438","720575940617683505","720575940579826950",7,1,NA,NA
"439","720575940617683505","720575940580661929",7,1,NA,NA
"440","720575940617683505","720575940583935270",7,1,NA,NA
"441","720575940617683505","720575940593026740",7,1,NA,NA
"442","720575940617683505","720575940607155382",7,1,NA,NA
"443","720575940617683505","720575940607526146",7,1,NA,NA
"444","720575940617683505","720575940609206595",7,1,NA,NA
"445","720575940617683505","720575940610091738",7,1,"LHAV6b4","(95281.1175, 33196.835, 3920)"
"446","720575940617683505","720575940611856542",7,1,NA,NA
"447","720575940617683505","720575940612553886",7,1,NA,NA
"448","720575940617683505","720575940613995548",7,1,NA,NA
"449","720575940617683505","720575940615555513",7,1,NA,NA
"450","720575940617683505","720575940615586534",7,1,"VC4_adPN","(110865.625, 32849.085, 4567)"
"451","720575940617683505","720575940617362904",7,1,NA,NA
"452","720575940617683505","720575940617852544",7,1,NA,NA
"453","720575940617683505","720575940618920386",7,1,NA,NA
"454","720575940617683505","720575940618977285",7,1,NA,NA
"455","720575940617683505","720575940622899056",7,1,NA,NA
"456","720575940617683505","720575940623150192",7,1,NA,NA
"457","720575940617683505","720575940623166576",7,1,NA,NA
"458","720575940617683505","720575940623527191",7,1,NA,NA
"459","720575940617683505","720575940625857352",7,1,"M_lvPNm39","(119786.04, 62760.3625, 1849)"
"460","720575940617683505","720575940625961546",7,1,"DM1_lPN","(124092.405, 58908.875, 1673)"
"461","720575940617683505","720575940627806197",7,1,NA,NA
"462","720575940617683505","720575940628780429",7,1,NA,NA
"463","720575940617683505","720575940630608723",7,1,"M_lvPNm48","(118566.15, 63285.345, 2286)"
"464","720575940617683505","720575940633536436",7,1,"DN","(132799, 77064, 5798)"
"465","720575940617683505","720575940635829823",7,1,"LHCENT8#1","86932, 52380, 4225"
"466","720575940617683505","720575940645149316",7,1,NA,NA
"467","720575940621453094","720575940414646475",7,1,NA,NA
"468","720575940621453094","720575940450281391",7,1,NA,NA
"469","720575940621453094","720575940456054508",7,1,NA,NA
"470","720575940621453094","720575940460899509",7,1,NA,NA
"471","720575940621453094","720575940478457803",7,1,NA,NA
"472","720575940621453094","720575940581262154",7,1,NA,NA
"473","720575940621453094","720575940586931305",7,1,NA,NA
