"","query","pre_id","weight","n","type","xyz"
"555","720575940643267950","720575940612963469",8,1,NA,NA
"556","720575940643267950","720575940613049503",8,1,"ALIN2","(112647.2425, 64318.3675, 2328)"
"557","720575940643267950","720575940613110498",8,1,NA,NA
"558","720575940643267950","720575940613852614",8,1,"V_ilPN","(136550.225, 76397.1875, 2816)"
"559","720575940643267950","720575940613941794",8,1,NA,NA
"560","720575940643267950","720575940615581376",8,1,"DA3_adPN","(117789.825, 56764.77, 1363)"
"561","720575940643267950","720575940616259145",8,1,NA,NA
"562","720575940643267950","720575940617006488",8,1,NA,NA
"563","720575940643267950","720575940617469473",8,1,NA,NA
"564","720575940643267950","720575940618689040",8,1,NA,NA
"565","720575940643267950","720575940618912152",8,1,NA,NA
"566","720575940643267950","720575940619773712",8,1,NA,NA
"567","720575940643267950","720575940620356222",8,1,NA,NA
"568","720575940643267950","720575940621101252",8,1,"mALB3","(122639.5, 63448.75, 2347)"
"569","720575940643267950","720575940625737988",8,1,"DC4_adPN","(101428.225, 32414.36, 4535)"
"570","720575940643267950","720575940627780290",8,1,NA,NA
"571","720575940643267950","720575940628647286",8,1,"AL-MBDL1_L","130989, 51844, 1568"
"572","720575940643267950","720575940635025523",8,1,NA,NA
"573","720575940643267950","720575940637885568",8,1,NA,NA
"574","720575940643267950","720575940639208949",8,1,"AL-MBDL1","(131083.375, 51012.6, 1568)"
"575","720575940643267950","720575940646422393",8,1,"DM5_lPN","(118383.65, 57132.95, 1450)"
"576","720575940611933905","720575940599136487",8,1,NA,NA
"577","720575940611933905","720575940600155421",8,1,NA,NA
"578","720575940611933905","720575940616677208",8,1,NA,NA
"579","720575940611933905","720575940619362959",8,1,NA,NA
"580","720575940611933905","720575940619521260",8,1,NA,NA
"581","720575940611933905","720575940619546429",8,1,NA,NA
"582","720575940611933905","720575940619549245",8,1,NA,NA
"583","720575940611933905","720575940620796988",8,1,NA,NA
"584","720575940611933905","720575940621103420",8,1,NA,NA
"585","720575940611933905","720575940627767623",8,1,NA,NA
"586","720575940611933905","720575940628897867",8,1,NA,NA
"587","720575940611933905","720575940629166904",8,1,NA,NA
"588","720575940611933905","720575940631037139",8,1,NA,NA
"589","720575940611933905","720575940631975552",8,1,NA,NA
"590","720575940611933905","720575940640895511",8,1,NA,NA
"591","720575940611933905","720575940641912776",8,1,NA,NA
"592","720575940611933905","720575940650801281",8,1,NA,NA
"593","720575940643268206","720575940595323150",8,1,NA,NA
"594","720575940643268206","720575940602850763",8,1,NA,NA
"595","720575940643268206","720575940606059298",8,1,NA,NA
"596","720575940643268206","720575940611007742",8,1,NA,NA
"597","720575940643268206","720575940611148322",8,1,NA,NA
"598","720575940643268206","720575940612183273",8,1,NA,NA
"599","720575940643268206","720575940617469473",8,1,NA,NA
"600","720575940643268206","720575940618048532",8,1,"M_lPNm11C","(118144.905, 58580.2225, 1620)"
"601","720575940643268206","720575940618375664",8,1,NA,NA
"602","720575940643268206","720575940618676245",8,1,NA,NA
"603","720575940643268206","720575940618792566",8,1,NA,NA
"604","720575940643268206","720575940619864905",8,1,NA,NA
"605","720575940643268206","720575940623478160",8,1,"M_vPNml65","(113540.97, 62230.485, 1812)"
"606","720575940643268206","720575940624414334",8,1,NA,NA
"607","720575940643268206","720575940625132307",8,1,NA,NA
"608","720575940643268206","720575940625737988",8,1,"DC4_adPN","(101428.225, 32414.36, 4535)"
"609","720575940643268206","720575940626570768",8,1,"VA6_adPN","(115491.2575, 59892.3875, 1175)"
"610","720575940643268206","720575940627830839",8,1,"DL2d_adPN","(112698.29, 55197.63, 1428)"
"611","720575940643268206","720575940628647286",8,1,"AL-MBDL1_L","130989, 51844, 1568"
"612","720575940643268206","720575940629219773",8,1,NA,NA
"613","720575940643268206","720575940630338749",8,1,NA,NA
"614","720575940643268206","720575940631218899",8,1,"VC3l_adPN","(121776.78, 59531.1125, 1514)"
"615","720575940643268206","720575940640475553",8,1,NA,NA
"616","720575940643268206","720575940644958340",8,1,"DL4_adPN","(120864.96, 59917.8625, 1494)"
"617","720575940631539993","720575940599308584",8,1,NA,NA
"618","720575940631539993","720575940600155421",8,1,NA,NA
"619","720575940631539993","720575940600341958",8,1,NA,NA
"620","720575940631539993","720575940606589909",8,1,NA,NA
"621","720575940631539993","720575940609837272",8,1,NA,NA
"622","720575940631539993","720575940611703080",8,1,NA,NA
"623","720575940631539993","720575940612610068",8,1,NA,NA
"624","720575940631539993","720575940614440479",8,1,NA,NA
"625","720575940631539993","720575940614534486",8,1,NA,NA
"626","720575940631539993","720575940617235928",8,1,NA,NA
"627","720575940631539993","720575940617427791",8,1,NA,NA
"628","720575940631539993","720575940617598040",8,1,NA,NA
"629","720575940631539993","720575940617646855",8,1,NA,NA
"630","720575940631539993","720575940619141814",8,1,"M_lvPNm24_L","143438, 64279, 1549"
"631","720575940631539993","720575940619480300",8,1,NA,NA
"632","720575940631539993","720575940619661611",8,1,NA,NA
"633","720575940631539993","720575940619745641",8,1,NA,NA
"634","720575940631539993","720575940620003866",8,1,"MBON28","89719,35271,5178"
"635","720575940631539993","720575940620148367",8,1,NA,NA
"636","720575940631539993","720575940620498580",8,1,NA,NA
"637","720575940631539993","720575940620532628",8,1,NA,NA
"638","720575940631539993","720575940622174791",8,1,NA,NA
"639","720575940631539993","720575940623756513",8,1,NA,NA
"640","720575940631539993","720575940626405984",8,1,NA,NA
"641","720575940631539993","720575940627701370",8,1,NA,NA
"642","720575940631539993","720575940627767623",8,1,NA,NA
"643","720575940631539993","720575940633039925",8,1,"V_ilPN","(125090.2, 76280.85, 2928)"
"644","720575940631539993","720575940635535861",8,1,NA,NA
"645","720575940631539993","720575940636958625",8,1,NA,NA
"646","720575940631539993","720575940638062299",8,1,NA,NA
"647","720575940643267950","720575940603051509",7,1,NA,NA
"648","720575940643267950","720575940609770609",7,1,"LHPV5e1","(116219.335, 29842.0975, 2978)"
"649","720575940643267950","720575940611102947",7,1,NA,NA
"650","720575940643267950","720575940611956689",7,1,NA,NA
"651","720575940643267950","720575940612223168",7,1,"M_lPNm11D","(117057.2, 58401.6375, 1501)"
"652","720575940643267950","720575940613359937",7,1,NA,NA
"653","720575940643267950","720575940614210095",7,1,NA,NA
"654","720575940643267950","720575940614750779",7,1,"M_lPNm11D","(123808.825, 55030.04, 2691)"
"655","720575940643267950","720575940615720233",7,1,NA,NA
"656","720575940643267950","720575940617051425",7,1,NA,NA
"657","720575940643267950","720575940618381808",7,1,NA,NA
"658","720575940643267950","720575940618835366",7,1,"DC2_adPN","(89841.04, 37668.2, 4328)"
"659","720575940643267950","720575940620447384",7,1,NA,NA
"660","720575940643267950","720575940626571024",7,1,NA,NA
"661","720575940643267950","720575940627815424",7,1,NA,NA
"662","720575940643267950","720575940634715251",7,1,NA,NA
"663","720575940643267950","720575940637214286",7,1,"VL2p_adPN","(116191.9, 65848.64, 1687)"
"664","720575940643267950","720575940643202670",7,1,"M_lPNm11D","(123416.05, 55176.645, 2690)"
"665","720575940643267950","720575940643205486",7,1,NA,NA
"666","720575940643267950","720575940646602105",7,1,"VM1_lPN","(115146.3825, 59691.4, 1434)"
"667","720575940611933905","720575940597964780",7,1,NA,NA
"668","720575940611933905","720575940599308584",7,1,NA,NA
"669","720575940611933905","720575940601179627",7,1,NA,NA
"670","720575940611933905","720575940601668294",7,1,NA,NA
"671","720575940611933905","720575940605252038",7,1,NA,NA
"672","720575940611933905","720575940607667910",7,1,NA,NA
"673","720575940611933905","720575940607844751",7,1,NA,NA
"674","720575940611933905","720575940609192902",7,1,NA,NA
"675","720575940611933905","720575940614331131",7,1,NA,NA
"676","720575940611933905","720575940614331246",7,1,NA,NA
"677","720575940611933905","720575940614534486",7,1,NA,NA
"678","720575940611933905","720575940616339239",7,1,NA,NA
"679","720575940611933905","720575940617169159",7,1,NA,NA
"680","720575940611933905","720575940617231087",7,1,NA,NA
"681","720575940611933905","720575940617316229",7,1,NA,NA
"682","720575940611933905","720575940617646855",7,1,NA,NA
"683","720575940611933905","720575940617713391",7,1,NA,NA
"684","720575940611933905","720575940618071303",7,1,NA,NA
"685","720575940611933905","720575940618073095",7,1,NA,NA
"686","720575940611933905","720575940618125319",7,1,NA,NA
"687","720575940611933905","720575940618390494",7,1,NA,NA
"688","720575940611933905","720575940618914196",7,1,NA,NA
"689","720575940611933905","720575940619278479",7,1,NA,NA
"690","720575940611933905","720575940619518868",7,1,NA,NA
"691","720575940611933905","720575940619745641",7,1,NA,NA
"692","720575940611933905","720575940619996303",7,1,NA,NA
"693","720575940611933905","720575940622161735",7,1,NA,NA
"694","720575940611933905","720575940622174791",7,1,NA,NA
"695","720575940611933905","720575940622213447",7,1,NA,NA
"696","720575940611933905","720575940623681317",7,1,NA,NA
"697","720575940611933905","720575940623822080",7,1,NA,NA
"698","720575940611933905","720575940624004734",7,1,NA,NA
"699","720575940611933905","720575940624835209",7,1,NA,NA
"700","720575940611933905","720575940624948869",7,1,NA,NA
"701","720575940611933905","720575940625054474",7,1,"LHCENT3#1","178030, 48349, 2827"
"702","720575940611933905","720575940625580615",7,1,NA,NA
"703","720575940611933905","720575940625602888",7,1,NA,NA
"704","720575940611933905","720575940626940512",7,1,NA,NA
"705","720575940611933905","720575940629208387",7,1,NA,NA
"706","720575940611933905","720575940629209696",7,1,NA,NA
"707","720575940611933905","720575940629279544",7,1,NA,NA
"708","720575940611933905","720575940629599559",7,1,NA,NA
"709","720575940611933905","720575940632020352",7,1,NA,NA
"710","720575940611933905","720575940637093565",7,1,NA,NA
"711","720575940611933905","720575940637304528",7,1,NA,NA
"712","720575940643268206","720575940603537510",7,1,NA,NA
"713","720575940643268206","720575940605991714",7,1,NA,NA
"714","720575940643268206","720575940606438178",7,1,NA,NA
"715","720575940643268206","720575940610162328",7,1,NA,NA
"716","720575940643268206","720575940612342021",7,1,NA,NA
"717","720575940643268206","720575940613280783",7,1,NA,NA
"718","720575940643268206","720575940613377353",7,1,NA,NA
"719","720575940643268206","720575940613822395",7,1,"VA7m_lPN","(115495.36, 60319.695, 1404)"
"720","720575940643268206","720575940614424837",7,1,NA,NA
"721","720575940643268206","720575940614819362",7,1,NA,NA
"722","720575940643268206","720575940615551472",7,1,"lLN1_c","(113042.28, 60543.285, 1553)"
"723","720575940643268206","720575940615804745",7,1,NA,NA
"724","720575940643268206","720575940616440097",7,1,NA,NA
"725","720575940643268206","720575940616947241",7,1,"ORN_VA3","(117935.1175, 67509.125, 883)"
"726","720575940643268206","720575940617725302",7,1,NA,NA
"727","720575940643268206","720575940618438128",7,1,NA,NA
"728","720575940643268206","720575940618733589",7,1,NA,NA
"729","720575940643268206","720575940619863902",7,1,"lLN1_c","(113540.25, 60484.75, 1615)"
"730","720575940643268206","720575940619891096",7,1,NA,NA
"731","720575940643268206","720575940620287817",7,1,NA,NA
"732","720575940643268206","720575940620814435",7,1,"VM5v_adPN","(121283.945, 59660.005, 1036)"
"733","720575940643268206","720575940620916339",7,1,NA,NA
"734","720575940643268206","720575940621101252",7,1,"mALB3","(122639.5, 63448.75, 2347)"
"735","720575940643268206","720575940621578544",7,1,NA,NA
"736","720575940643268206","720575940622300464",7,1,NA,NA
"737","720575940643268206","720575940622503216",7,1,NA,NA
"738","720575940643268206","720575940626116880",7,1,"M_l2PNl21","(117496.6325, 66331.25, 2228)"
"739","720575940643268206","720575940631518141",7,1,NA,NA
"740","720575940643268206","720575940636600381",7,1,NA,NA
"741","720575940643268206","720575940638875637",7,1,"DA1_lPN","(115990.805, 60386.4525, 1314)"
"742","720575940643268206","720575940646807929",7,1,"VM7d_adPN","(121802.86, 58210.905, 1562)"
"743","720575940631539993","720575940606029850",7,1,NA,NA
"744","720575940631539993","720575940606039069",7,1,NA,NA
"745","720575940631539993","720575940607246534",7,1,NA,NA
"746","720575940631539993","720575940607291078",7,1,NA,NA
"747","720575940631539993","720575940607844751",7,1,NA,NA
"748","720575940631539993","720575940608511686",7,1,NA,NA
"749","720575940631539993","720575940608526296",7,1,NA,NA
"750","720575940631539993","720575940612760605",7,1,NA,NA
"751","720575940631539993","720575940616689285",7,1,NA,NA
"752","720575940631539993","720575940616776529",7,1,NA,NA
"753","720575940631539993","720575940617642832",7,1,NA,NA
"754","720575940631539993","720575940618963117",7,1,NA,NA
"755","720575940631539993","720575940619551293",7,1,NA,NA
"756","720575940631539993","720575940619577193",7,1,NA,NA
"757","720575940631539993","720575940620087406",7,1,NA,NA
"758","720575940631539993","720575940621103420",7,1,NA,NA
"759","720575940631539993","720575940623659008",7,1,NA,NA
"760","720575940631539993","720575940623681317",7,1,NA,NA
"761","720575940631539993","720575940624785248",7,1,NA,NA
"762","720575940631539993","720575940626079248",7,1,NA,NA
"763","720575940631539993","720575940628905035",7,1,NA,NA
"764","720575940631539993","720575940629279544",7,1,NA,NA
"765","720575940631539993","720575940629328199",7,1,NA,NA
"766","720575940631539993","720575940629604167",7,1,NA,NA
"767","720575940631539993","720575940630353085",7,1,NA,NA
"768","720575940631539993","720575940631370741",7,1,NA,NA
"769","720575940631539993","720575940633976481",7,1,NA,NA
"770","720575940631539993","720575940634219365",7,1,NA,NA
"771","720575940631539993","720575940637334224",7,1,NA,NA
"772","720575940643267950","720575940602850763",6,1,NA,NA
"773","720575940643267950","720575940606097442",6,1,NA,NA
"774","720575940643267950","720575940606506763",6,1,"SMP085","(129280.075, 26722.455, 2340)"
"775","720575940643267950","720575940607255656",6,1,NA,NA
"776","720575940643267950","720575940607458887",6,1,NA,NA
"777","720575940643267950","720575940608598192",6,1,NA,NA
"778","720575940643267950","720575940608955170",6,1,NA,NA
"779","720575940643267950","720575940609340211",6,1,NA,NA
"780","720575940643267950","720575940609675554",6,1,NA,NA
"781","720575940643267950","720575940609909037",6,1,NA,NA
"782","720575940643267950","720575940610112773",6,1,NA,NA
"783","720575940643267950","720575940610694398",6,1,NA,NA
"784","720575940643267950","720575940612403962",6,1,NA,NA
"785","720575940643267950","720575940613207878",6,1,NA,NA
"786","720575940643267950","720575940613233856",6,1,"VC4_adPN","(111411.665, 32788.925, 4525)"
"787","720575940643267950","720575940615012155",6,1,"lLN1_c","(112537.335, 59108.16, 1488)"
"788","720575940643267950","720575940616331337",6,1,NA,NA
"789","720575940643267950","720575940616945697",6,1,NA,NA
"790","720575940643267950","720575940617007649",6,1,NA,NA
"791","720575940643267950","720575940617389865",6,1,NA,NA
"792","720575940643267950","720575940617471859",6,1,NA,NA
"793","720575940643267950","720575940618032688",6,1,NA,NA
"794","720575940643267950","720575940618882456",6,1,NA,NA
"795","720575940643267950","720575940619175320",6,1,NA,NA
"796","720575940643267950","720575940619287422",6,1,NA,NA
"797","720575940643267950","720575940619678904",6,1,NA,NA
"798","720575940643267950","720575940619863625",6,1,NA,NA
"799","720575940643267950","720575940620287817",6,1,NA,NA
"800","720575940643267950","720575940620428184",6,1,NA,NA
"801","720575940643267950","720575940621351027",6,1,NA,NA
"802","720575940643267950","720575940621387049",6,1,"M_lvPNm25","(120219.3, 62586.5, 1981)"
"803","720575940643267950","720575940622206707",6,1,"WEDPN4","(101778.14, 62440.335, 4163)"
"804","720575940643267950","720575940625706383",6,1,"VA5_lPN","(115045.875, 61460.3275, 1454)"
"805","720575940643267950","720575940629231890",6,1,NA,NA
"806","720575940643267950","720575940630416173",6,1,"CRE076","(117394.46, 32216.0125, 3006)"
"807","720575940643267950","720575940631218899",6,1,"VC3l_adPN","(121776.78, 59531.1125, 1514)"
"808","720575940643267950","720575940632183964",6,1,NA,NA
"809","720575940643267950","720575940632699455",6,1,"DC3_adPN","(116382.39, 60005.48, 1156)"
"810","720575940643267950","720575940633124669",6,1,NA,NA
"811","720575940643267950","720575940633252344",6,1,"M_lPNm11D","(113325.36, 58617.32, 1416)"
"812","720575940643267950","720575940633934191",6,1,NA,NA
"813","720575940611933905","720575940595240176",6,1,NA,NA
"814","720575940611933905","720575940595283952",6,1,NA,NA
"815","720575940611933905","720575940597120357",6,1,NA,NA
"816","720575940611933905","720575940604779465",6,1,NA,NA
"817","720575940611933905","720575940606029850",6,1,NA,NA
"818","720575940611933905","720575940606031386",6,1,NA,NA
"819","720575940611933905","720575940607293638",6,1,NA,NA
"820","720575940611933905","720575940607556550",6,1,NA,NA
"821","720575940611933905","720575940609209936",6,1,NA,NA
"822","720575940611933905","720575940609770609",6,1,"LHPV5e1","(116219.335, 29842.0975, 2978)"
"823","720575940611933905","720575940610050986",6,1,NA,NA
"824","720575940611933905","720575940611224349",6,1,NA,NA
"825","720575940611933905","720575940611703080",6,1,NA,NA
"826","720575940611933905","720575940615038971",6,1,NA,NA
"827","720575940611933905","720575940615659087",6,1,NA,NA
"828","720575940611933905","720575940615956245",6,1,NA,NA
"829","720575940611933905","720575940617513455",6,1,NA,NA
"830","720575940611933905","720575940619108781",6,1,NA,NA
"831","720575940611933905","720575940619486013",6,1,NA,NA
"832","720575940611933905","720575940619486525",6,1,NA,NA
"833","720575940611933905","720575940619665132",6,1,NA,NA
"834","720575940611933905","720575940619772140",6,1,NA,NA
"835","720575940611933905","720575940620571023",6,1,NA,NA
"836","720575940611933905","720575940620714127",6,1,NA,NA
"837","720575940611933905","720575940621043527",6,1,NA,NA
"838","720575940611933905","720575940623322695",6,1,NA,NA
"839","720575940611933905","720575940623686881",6,1,NA,NA
"840","720575940611933905","720575940623722240",6,1,NA,NA
"841","720575940611933905","720575940627993143",6,1,NA,NA
"842","720575940611933905","720575940628112092",6,1,NA,NA
"843","720575940611933905","720575940628152943",6,1,NA,NA
"844","720575940611933905","720575940628952416",6,1,NA,NA
"845","720575940611933905","720575940629604167",6,1,NA,NA
"846","720575940611933905","720575940630391997",6,1,NA,NA
"847","720575940611933905","720575940631767785",6,1,NA,NA
"848","720575940611933905","720575940631979904",6,1,NA,NA
"849","720575940611933905","720575940632564671",6,1,NA,NA
"850","720575940611933905","720575940635593444",6,1,NA,NA
"851","720575940611933905","720575940636960161",6,1,NA,NA
"852","720575940611933905","720575940638062299",6,1,NA,NA
"853","720575940611933905","720575940656844417",6,1,NA,NA
"854","720575940643268206","720575940508740264",6,1,NA,NA
"855","720575940643268206","720575940606139691",6,1,NA,NA
"856","720575940643268206","720575940606506763",6,1,"SMP085","(129280.075, 26722.455, 2340)"
"857","720575940643268206","720575940608377134",6,1,"VC3m_lvPN","(120326.575, 61945.18, 2047)"
"858","720575940643268206","720575940610112773",6,1,NA,NA
"859","720575940643268206","720575940610428194",6,1,NA,NA
"860","720575940643268206","720575940610709246",6,1,NA,NA
"861","720575940643268206","720575940611030014",6,1,NA,NA
"862","720575940643268206","720575940612183785",6,1,NA,NA
"863","720575940643268206","720575940612245737",6,1,NA,NA
"864","720575940643268206","720575940612837135",6,1,NA,NA
"865","720575940643268206","720575940612963469",6,1,NA,NA
"866","720575940643268206","720575940613679074",6,1,NA,NA
"867","720575940643268206","720575940614353238",6,1,"DC3_adPN","(112711.805, 33613.225, 4563)"
"868","720575940643268206","720575940614716463",6,1,NA,NA
"869","720575940643268206","720575940614750779",6,1,"M_lPNm11D","(123808.825, 55030.04, 2691)"
"870","720575940643268206","720575940615581376",6,1,"DA3_adPN","(117789.825, 56764.77, 1363)"
"871","720575940643268206","720575940615586534",6,1,"VC4_adPN","(110865.625, 32849.085, 4567)"
"872","720575940643268206","720575940615720233",6,1,NA,NA
"873","720575940643268206","720575940616003369",6,1,NA,NA
"874","720575940643268206","720575940616905769",6,1,NA,NA
"875","720575940643268206","720575940618023977",6,1,NA,NA
"876","720575940643268206","720575940618048645",6,1,"VC3l_adPN","(121262.11, 58791.6375, 1488)"
"877","720575940643268206","720575940618936385",6,1,"VM7v_adPN","(98450.14, 34699.7925, 4465)"
"878","720575940643268206","720575940619580787",6,1,NA,NA
"879","720575940643268206","720575940619873865",6,1,NA,NA
"880","720575940643268206","720575940620655605",6,1,NA,NA
"881","720575940643268206","720575940621481553",6,1,NA,NA
"882","720575940643268206","720575940621885879",6,1,"M_lvPNm24","(120232.475, 62621.7425, 2106)"
"883","720575940643268206","720575940622872397",6,1,"lLN2R_a","(112918.925, 62298.6525, 1459)"
"884","720575940643268206","720575940626124362",6,1,"DC2_adPN","(97909.945, 34196.355, 4387)"
"885","720575940643268206","720575940626317840",6,1,"M_vPNml74","(116014.25, 60809.7575, 1951)"
"886","720575940643268206","720575940628185916",6,1,NA,NA
"887","720575940643268206","720575940630691773",6,1,NA,NA
"888","720575940643268206","720575940631683517",6,1,NA,NA
"889","720575940643268206","720575940633724545",6,1,NA,NA
"890","720575940643268206","720575940635025523",6,1,NA,NA
"891","720575940643268206","720575940639086581",6,1,NA,NA
"892","720575940643268206","720575940640483489",6,1,NA,NA
"893","720575940643268206","720575940643132577",6,1,NA,NA
"894","720575940643268206","720575940643621281",6,1,NA,NA
"895","720575940631539993","720575940594947056",6,1,NA,NA
"896","720575940631539993","720575940595283952",6,1,NA,NA
"897","720575940631539993","720575940595508248",6,1,NA,NA
"898","720575940631539993","720575940600132381",6,1,NA,NA
"899","720575940631539993","720575940602979334",6,1,NA,NA
"900","720575940631539993","720575940605576134",6,1,NA,NA
"901","720575940631539993","720575940605587910",6,1,NA,NA
"902","720575940631539993","720575940607138502",6,1,NA,NA
"903","720575940631539993","720575940607556550",6,1,NA,NA
"904","720575940631539993","720575940608777170",6,1,NA,NA
"905","720575940631539993","720575940609912282",6,1,NA,NA
"906","720575940631539993","720575940610615158",6,1,NA,NA
"907","720575940631539993","720575940610748950",6,1,NA,NA
"908","720575940631539993","720575940612554386",6,1,NA,NA
"909","720575940631539993","720575940612579986",6,1,NA,NA
"910","720575940631539993","720575940613444914",6,1,NA,NA
"911","720575940631539993","720575940614205806",6,1,NA,NA
"912","720575940631539993","720575940615100527",6,1,NA,NA
"913","720575940631539993","720575940615255993",6,1,NA,NA
"914","720575940631539993","720575940615550727",6,1,NA,NA
"915","720575940631539993","720575940616467766",6,1,NA,NA
"916","720575940631539993","720575940616789073",6,1,NA,NA
"917","720575940631539993","720575940617113863",6,1,NA,NA
"918","720575940631539993","720575940617999809",6,1,NA,NA
"919","720575940631539993","720575940618071303",6,1,NA,NA
"920","720575940631539993","720575940618554705",6,1,NA,NA
"921","720575940631539993","720575940619551037",6,1,NA,NA
"922","720575940631539993","720575940619586365",6,1,NA,NA
"923","720575940631539993","720575940620200172",6,1,NA,NA
"924","720575940631539993","720575940620560364",6,1,NA,NA
"925","720575940631539993","720575940620606326",6,1,NA,NA
"926","720575940631539993","720575940622213447",6,1,NA,NA
"927","720575940631539993","720575940622295111",6,1,NA,NA
"928","720575940631539993","720575940624069916",6,1,NA,NA
"929","720575940631539993","720575940624748937",6,1,NA,NA
"930","720575940631539993","720575940624948869",6,1,NA,NA
"931","720575940631539993","720575940625231104",6,1,NA,NA
"932","720575940631539993","720575940625979975",6,1,NA,NA
"933","720575940631539993","720575940626572032",6,1,NA,NA
"934","720575940631539993","720575940626929408",6,1,NA,NA
"935","720575940631539993","720575940627450735",6,1,NA,NA
"936","720575940631539993","720575940628802887",6,1,NA,NA
"937","720575940631539993","720575940628815301",6,1,NA,NA
"938","720575940631539993","720575940629612359",6,1,NA,NA
"939","720575940631539993","720575940630667104",6,1,NA,NA
"940","720575940631539993","720575940631975552",6,1,NA,NA
"941","720575940631539993","720575940631979904",6,1,NA,NA
"942","720575940631539993","720575940633262516",6,1,NA,NA
"943","720575940631539993","720575940637304528",6,1,NA,NA
